window_id,cycles,class,target_mode,applied_mode,switched,fetched_insts,committed_insts,squashed_insts,branch_mispredicts,commit_blocked_mem_cycles,avg_outstanding_misses_proxy,avg_iq_occupancy,iq_saturation_ratio,branch_recovery_ratio,squash_ratio,commit_activity_ratio,avg_inflight_proxy
4461,5000,High-MLP memory dominated,aggressive,aggressive,0,8635,1791,4568,62,783,10.0754,44.2746,0.4054,0.1186,0.52901,0.207412,83.3418
4462,5000,Control dominated,conservative,conservative,1,8458,1846,4450,60,727,10.1032,44.5502,0.3952,0.1154,0.526129,0.218255,83.8556
4463,5000,Resource-contention / compute dominated,aggressive,conservative,0,4998,1940,2858,64,600,7.5216,32.933,0.2162,0.076,0.571829,0.388155,59.7476
4464,5000,Resource-contention / compute dominated,aggressive,aggressive,1,5178,1780,3004,61,730,7.6656,33.269,0.181,0.0798,0.580147,0.343762,60.771
4465,5000,Control dominated,conservative,aggressive,0,8352,1666,4719,57,630,10.0196,44.8866,0.3668,0.1228,0.565014,0.199473,84.0456
4466,5000,Control dominated,conservative,conservative,1,8902,1622,5017,66,621,9.6434,42.6488,0.355,0.1308,0.563581,0.182206,83.0902
4467,5000,Serialized-memory dominated,conservative,conservative,0,5254,1887,3057,68,776,7.47,32.0986,0.1548,0.0812,0.581842,0.359155,59.3448
4468,5000,Resource-contention / compute dominated,aggressive,aggressive,1,5088,1701,2978,63,613,7.737,34.136,0.2318,0.0798,0.585299,0.334316,61.999
4469,5000,Control dominated,conservative,aggressive,0,8192,1688,4501,59,748,10.0624,44.6216,0.306,0.1172,0.549438,0.206055,82.252
4470,5000,Control dominated,conservative,conservative,1,7596,1424,4212,56,669,10.3132,46.0974,0.383,0.1096,0.554502,0.187467,84.8862
4471,5000,Resource-contention / compute dominated,aggressive,conservative,0,5069,1781,2990,64,671,7.7024,33.2936,0.1962,0.0794,0.58986,0.351351,60.9842
4472,5000,Serialized-memory dominated,conservative,conservative,0,5140,1735,3074,67,901,7.6632,33.523,0.2272,0.0824,0.598054,0.337549,61.0576
4473,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4997,1883,2645,61,718,7.9438,34.9206,0.2566,0.071,0.529318,0.376826,62.0964
4474,5000,High-MLP memory dominated,aggressive,aggressive,0,8126,1721,4307,56,1030,10.4614,45.7826,0.393,0.112,0.530027,0.211789,85.5162
4475,5000,Control dominated,conservative,conservative,1,9019,1897,4784,67,731,9.7152,42.5994,0.3778,0.1246,0.530436,0.210334,80.8446
4476,5000,Resource-contention / compute dominated,aggressive,conservative,0,4792,1927,2560,59,717,8.187,36.2714,0.2732,0.0688,0.534224,0.402129,64.0702
4477,5000,Resource-contention / compute dominated,aggressive,aggressive,1,5093,1929,2816,66,558,7.5226,32.8588,0.226,0.0748,0.552916,0.378755,59.7012
4478,5000,Control dominated,conservative,aggressive,0,8644,1786,4669,65,616,9.9868,43.3784,0.3534,0.1214,0.540143,0.206617,83.2466
4479,5000,Control dominated,conservative,conservative,1,8369,1726,4456,61,543,10.1328,44.5752,0.3998,0.1166,0.532441,0.206237,83.7942
4480,5000,Resource-contention / compute dominated,aggressive,conservative,0,5227,2092,2860,66,617,7.0076,30.2064,0.2074,0.0766,0.547159,0.40023,56.1588
4481,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4989,1839,2759,65,690,7.7288,33.6188,0.2402,0.074,0.553017,0.368611,60.9762
4482,5000,High-MLP memory dominated,aggressive,aggressive,0,8017,1740,4242,54,800,10.45,46.148,0.4414,0.1116,0.529126,0.217039,86.1886
4483,5000,High-MLP memory dominated,aggressive,aggressive,0,8575,1760,4595,61,761,9.9988,44.1966,0.3916,0.118,0.53586,0.205248,82.681
4484,5000,Control dominated,conservative,conservative,1,8053,1632,4407,56,702,10.1306,45.4526,0.3636,0.1148,0.547249,0.202657,83.8714
4485,5000,Control dominated,conservative,conservative,0,5201,1931,3011,66,631,7.4388,32.0026,0.2188,0.0802,0.578927,0.371275,58.748
4486,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4759,1669,2732,62,627,7.9594,35.1172,0.2014,0.0732,0.57407,0.350704,62.9072
4487,5000,Control dominated,conservative,aggressive,0,8160,1833,4345,56,746,10.3648,45.4308,0.3568,0.1128,0.532475,0.224632,85.771
4488,5000,High-MLP memory dominated,aggressive,aggressive,0,7546,1582,3982,49,838,11.0026,47.407,0.4278,0.1042,0.527697,0.209647,89.5534
4489,5000,High-MLP memory dominated,aggressive,aggressive,0,8823,1766,4879,62,865,9.9464,43.557,0.4124,0.1254,0.552987,0.200159,83.7746
4490,5000,Control dominated,conservative,conservative,1,8769,1798,4718,60,675,9.914,43.8916,0.2948,0.1228,0.538032,0.20504,82.6682
