window_id,cycles,class,target_mode,applied_mode,switched,fetched_insts,committed_insts,squashed_insts,branch_mispredicts,commit_blocked_mem_cycles,avg_outstanding_misses_proxy,avg_iq_occupancy,iq_saturation_ratio,branch_recovery_ratio,squash_ratio,commit_activity_ratio,avg_inflight_proxy
363,5000,High-MLP memory dominated,aggressive,aggressive,0,5862,5984,0,0,2353,42.1412,10.9532,0,0,0,1.02081,81.8202
364,5000,High-MLP memory dominated,aggressive,aggressive,0,5997,5939,0,0,2312,43.305,11.671,0,0,0,0.990328,88.1646
365,5000,High-MLP memory dominated,aggressive,aggressive,0,5021,5009,0,0,2353,40.096,9.2446,0,0,0,0.99761,68.3946
366,5000,High-MLP memory dominated,aggressive,aggressive,0,5733,5643,0,0,2229,39.8638,9.7988,0,0,0,0.984301,69.2466
367,5000,High-MLP memory dominated,aggressive,aggressive,0,5529,5529,0,0,2164,40.096,9.7186,0,0,0,1,70.4788
368,5000,High-MLP memory dominated,aggressive,aggressive,0,5048,5214,0,0,2180,40.4844,9.4908,0,0,0,1.03288,69.7174
369,5000,High-MLP memory dominated,aggressive,aggressive,0,5506,5498,0,0,2076,39.8278,9.4632,0,0,0,0.998547,67.9346
370,5000,High-MLP memory dominated,aggressive,aggressive,0,5477,5472,0,0,2220,40.2388,9.7596,0,0,0,0.999087,70.4748
371,5000,High-MLP memory dominated,aggressive,aggressive,0,5432,5404,0,0,2064,39.1684,9.15,0,0,0,0.994845,64.3676
372,5000,High-MLP memory dominated,aggressive,aggressive,0,5512,5540,0,0,2198,39.798,9.5056,0,0,0,1.00508,68.006
373,5000,High-MLP memory dominated,aggressive,aggressive,0,5991,5875,0,0,2401,42.5866,11.3546,0,0,0,0.980638,84.1784
374,5000,High-MLP memory dominated,aggressive,aggressive,0,5169,5175,0,0,2028,40.5374,9.6172,0.002,0,0,1.00116,69.1074
375,5000,High-MLP memory dominated,aggressive,aggressive,0,6121,6100,0,0,2436,42.7058,11.5766,0,0,0,0.996569,86.2678
376,5000,High-MLP memory dominated,aggressive,aggressive,0,5816,5810,0,0,2380,42.383,11.0392,0,0,0,0.998968,83.2642
377,5000,High-MLP memory dominated,aggressive,aggressive,0,5694,5658,0,0,2633,42.4358,10.9644,0,0,0,0.993678,83.1442
378,5000,High-MLP memory dominated,aggressive,aggressive,0,5818,6012,0,0,2237,42.7182,11.2838,0,0,0,1.03334,84.3928
379,5000,High-MLP memory dominated,aggressive,aggressive,0,5782,5605,0,0,2583,43.9638,11.8232,0,0,0,0.969388,91.0572
380,5000,High-MLP memory dominated,aggressive,aggressive,0,5204,5365,0,0,2161,42.0786,10.245,0,0,0,1.03094,78.1116
381,5000,High-MLP memory dominated,aggressive,aggressive,0,5996,5977,0,0,2507,44.1398,12.1716,0,0,0,0.996831,92.8272
382,5000,High-MLP memory dominated,aggressive,aggressive,0,5985,5982,0,0,2360,41.9416,11.0282,0,0,0,0.999499,81.1676
383,5000,High-MLP memory dominated,aggressive,aggressive,0,6221,6171,0,0,2444,42.2854,11.4786,0,0,0,0.991963,85.3672
384,5000,High-MLP memory dominated,aggressive,aggressive,0,5476,5529,0,0,2319,41.994,10.5586,0,0,0,1.00968,79.8424
385,5000,High-MLP memory dominated,aggressive,aggressive,0,5864,5715,0,0,2323,42.6962,11.223,0,0,0,0.974591,84.7854
386,5000,High-MLP memory dominated,aggressive,aggressive,0,5992,6016,0,0,2481,43.8258,11.9632,0,0,0,1.00401,90.7938
