window_id,cycles,class,target_mode,applied_mode,switched,fetched_insts,committed_insts,squashed_insts,branch_mispredicts,commit_blocked_mem_cycles,avg_outstanding_misses_proxy,avg_iq_occupancy,iq_saturation_ratio,branch_recovery_ratio,squash_ratio,commit_activity_ratio,avg_inflight_proxy
128,5000,Serialized-memory dominated,conservative,conservative,0,3696,3676,0,0,1361,29.5642,0.617,0,0,0,0.994589,4.5322
129,5000,Serialized-memory dominated,conservative,conservative,0,4211,4212,0,0,1465,29.3474,0.7122,0,0,0,1.00024,5.1314
130,5000,Serialized-memory dominated,conservative,conservative,0,4095,4110,0,0,1516,29.3442,0.6904,0,0,0,1.00366,5.0546
131,5000,Serialized-memory dominated,conservative,conservative,0,3793,3778,0,0,1449,29.4804,0.6344,0,0,0,0.996045,4.6754
132,5000,Serialized-memory dominated,conservative,conservative,0,4087,4090,0,0,1527,29.3522,0.6904,0,0,0,1.00073,5.0592
133,5000,Serialized-memory dominated,conservative,conservative,0,4156,4165,0,0,1683,29.221,0.6972,0,0,0,1.00217,5.2094
134,5000,Serialized-memory dominated,conservative,conservative,0,3740,3720,0,0,1349,29.6292,0.6246,0,0,0,0.994652,4.5678
135,5000,Serialized-memory dominated,conservative,conservative,0,4157,4185,0,0,2461,29.3366,0.6874,0,0,0,1.00674,5.8172
136,5000,Serialized-memory dominated,conservative,conservative,0,4129,4104,0,0,3524,29.3478,0.6522,0,0,0,0.993945,6.4678
137,5000,Serialized-memory dominated,conservative,conservative,0,3808,3808,0,0,3628,29.5136,0.6062,0,0,0,1,6.2946
138,5000,Serialized-memory dominated,conservative,conservative,0,3963,3974,0,0,1667,29.47,0.6674,0,0,0,1.00278,5.1222
139,5000,Serialized-memory dominated,conservative,conservative,0,4192,4186,0,0,1422,29.4282,0.7072,0,0,0,0.998569,5.1812
140,5000,Serialized-memory dominated,conservative,conservative,0,3473,3468,0,0,3570,28.8704,0.5792,0,0,0,0.99856,6.8148
141,5000,Serialized-memory dominated,conservative,conservative,0,3232,3237,0,0,3842,28.9838,0.5406,0,0,0,1.00155,6.733
142,5000,Serialized-memory dominated,conservative,conservative,0,3840,3835,0,0,3297,29.038,0.6476,0,0,0,0.998698,6.9106
143,5000,Serialized-memory dominated,conservative,conservative,0,4143,4148,0,0,1751,29.5754,0.7126,0,0,0,1.00121,5.5936
144,5000,Serialized-memory dominated,conservative,conservative,0,3543,3573,0,0,3086,29.3774,0.603,0,0,0,1.00847,6.201
145,5000,Serialized-memory dominated,conservative,conservative,0,4209,4179,0,0,2113,29.5616,0.7164,0,0,0,0.992872,5.9684
146,5000,Serialized-memory dominated,conservative,conservative,0,4104,4119,0,0,1479,29.4386,0.698,0,0,0,1.00365,5.1088
147,5000,Serialized-memory dominated,conservative,conservative,0,3784,3769,0,0,1439,29.5636,0.631,0,0,0,0.996036,4.7356
148,5000,Serialized-memory dominated,conservative,conservative,0,4099,4110,0,0,1496,29.4634,0.6926,0,0,0,1.00268,5.1844
149,5000,Serialized-memory dominated,conservative,conservative,0,4197,4186,0,0,1586,29.3194,0.703,0,0,0,0.997379,5.1706
150,5000,Serialized-memory dominated,conservative,conservative,0,3713,3733,0,0,1351,29.6258,0.631,0,0,0,1.00539,4.6706
151,5000,Serialized-memory dominated,conservative,conservative,0,4114,4123,0,0,2810,29.1572,0.6726,0,0,0,1.00219,5.99
152,5000,Serialized-memory dominated,conservative,conservative,0,4139,4112,0,0,3476,29.0964,0.6624,0,0,0,0.993477,6.4208
153,5000,Serialized-memory dominated,conservative,conservative,0,3679,3672,0,0,3646,29.3926,0.5938,0,0,0,0.998097,6.1752
154,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3489,29.1084,0.6574,0,0,0,1,6.4024
155,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3193,29.1996,0.6658,0,0,0,1,6.215
156,5000,Serialized-memory dominated,conservative,conservative,0,3674,3674,0,0,1773,29.5052,0.611,0,0,0,1,4.8402
157,5000,Serialized-memory dominated,conservative,conservative,0,4214,4214,0,0,1673,29.357,0.7002,0,0,0,1,5.3334
158,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3513,29.3254,0.651,0,0,0,1,6.4232
159,5000,Serialized-memory dominated,conservative,conservative,0,3652,3672,0,0,3543,29.5794,0.5898,0,0,0,1.00548,6.0724
160,5000,Serialized-memory dominated,conservative,conservative,0,4170,4184,0,0,2415,29.5228,0.7022,0,0,0,1.00336,5.8518
161,5000,Serialized-memory dominated,conservative,conservative,0,4131,4112,0,0,3518,29.317,0.6558,0,0,0,0.995401,6.4556
162,5000,Serialized-memory dominated,conservative,conservative,0,3629,3642,0,0,3123,29.5532,0.5866,0,0,0,1.00358,5.7388
163,5000,Serialized-memory dominated,conservative,conservative,0,4186,4178,0,0,3139,29.2054,0.7044,0,0,0,0.998089,6.5798
164,5000,Serialized-memory dominated,conservative,conservative,0,4102,4082,0,0,2646,29.4494,0.6958,0,0,0,0.995124,6.0638
165,5000,Serialized-memory dominated,conservative,conservative,0,4010,4010,0,0,3188,29.4766,0.6434,0,0,0,1,6.1346
166,5000,Serialized-memory dominated,conservative,conservative,0,3808,3808,0,0,2643,29.5138,0.6234,0,0,0,1,5.6432
167,5000,Serialized-memory dominated,conservative,conservative,0,4090,4087,0,0,3524,29.2954,0.6498,0,0,0,0.999267,6.4574
168,5000,Serialized-memory dominated,conservative,conservative,0,4174,4194,0,0,3492,29.274,0.6704,0,0,0,1.00479,6.535
169,5000,Serialized-memory dominated,conservative,conservative,0,3655,3660,0,0,3685,29.582,0.5858,0,0,0,1.00137,6.1996
170,5000,Serialized-memory dominated,conservative,conservative,0,4129,4107,0,0,3503,29.3204,0.6534,0,0,0,0.994672,6.4342
171,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3535,29.3674,0.6536,0,0,0,1,6.4484
172,5000,Serialized-memory dominated,conservative,conservative,0,3708,3733,0,0,2340,29.6148,0.62,0,0,0,1.00674,5.3804
173,5000,Serialized-memory dominated,conservative,conservative,0,4097,4097,0,0,3051,29.311,0.662,0,0,0,1,6.1282
174,5000,Serialized-memory dominated,conservative,conservative,0,4163,4138,0,0,3494,29.3212,0.6596,0,0,0,0.993995,6.4556
175,5000,Serialized-memory dominated,conservative,conservative,0,3657,3672,0,0,3658,29.4344,0.5932,0,0,0,1.0041,6.186
176,5000,Serialized-memory dominated,conservative,conservative,0,4095,4080,0,0,3495,29.173,0.6574,0,0,0,0.996337,6.4088
177,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3497,29.1284,0.6596,0,0,0,1,6.4142
178,5000,Serialized-memory dominated,conservative,conservative,0,3703,3730,0,0,3263,29.4146,0.6112,0,0,0,1.00729,5.9966
179,5000,Serialized-memory dominated,conservative,conservative,0,4180,4158,0,0,2062,29.1766,0.6856,0,0,0,0.994737,5.4642
180,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,1509,29.3534,0.6856,0,0,0,1,5.0176
181,5000,Serialized-memory dominated,conservative,conservative,0,3798,3808,0,0,1555,29.4128,0.6356,0,0,0,1.00263,4.8264
182,5000,Serialized-memory dominated,conservative,conservative,0,4090,4080,0,0,1440,29.4356,0.689,0,0,0,0.997555,4.9878
183,5000,Serialized-memory dominated,conservative,conservative,0,4216,4216,0,0,1543,29.289,0.709,0,0,0,1,5.1868
184,5000,Serialized-memory dominated,conservative,conservative,0,3742,3740,0,0,1598,29.4518,0.6222,0,0,0,0.999466,4.7622
185,5000,Serialized-memory dominated,conservative,conservative,0,4146,4148,0,0,1459,29.4286,0.6996,0,0,0,1.00048,5.1738
186,5000,Serialized-memory dominated,conservative,conservative,0,3609,3604,0,0,3096,28.9684,0.6054,0,0,0,0.998615,6.459
187,5000,Serialized-memory dominated,conservative,conservative,0,3198,3220,0,0,3192,29.0432,0.5386,0,0,0,1.00688,6.1218
188,5000,Serialized-memory dominated,conservative,conservative,0,3704,3678,0,0,3449,28.8982,0.6142,0,0,0,0.992981,6.7982
189,5000,Serialized-memory dominated,conservative,conservative,0,3563,3574,0,0,3729,28.7204,0.5964,0,0,0,1.00309,7.072
190,5000,Serialized-memory dominated,conservative,conservative,0,3166,3177,0,0,3865,28.9802,0.5322,0,0,0,1.00347,6.734
191,5000,Serialized-memory dominated,conservative,conservative,0,4000,4016,0,0,2863,29.2782,0.682,0,0,0,1.004,6.5962
192,5000,Serialized-memory dominated,conservative,conservative,0,4192,4163,0,0,1566,29.52,0.7102,0,0,0,0.993082,5.3406
193,5000,Serialized-memory dominated,conservative,conservative,0,4085,4080,0,0,2611,29.3844,0.668,0,0,0,0.998776,5.8312
194,5000,Serialized-memory dominated,conservative,conservative,0,3672,3672,0,0,3677,29.5196,0.586,0,0,0,1,6.2126
195,5000,Serialized-memory dominated,conservative,conservative,0,4082,4084,0,0,3523,29.3076,0.651,0,0,0,1.00049,6.4466
196,5000,Serialized-memory dominated,conservative,conservative,0,4143,4144,0,0,3160,29.3348,0.6688,0,0,0,1.00024,6.258
197,5000,Serialized-memory dominated,conservative,conservative,0,3743,3740,0,0,2805,29.6148,0.6114,0,0,0,0.999199,5.6916
198,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3533,29.3416,0.6534,0,0,0,1,6.441
199,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,3535,29.3292,0.651,0,0,0,1,6.4404
200,5000,Serialized-memory dominated,conservative,conservative,0,3672,3672,0,0,3680,29.5216,0.59,0,0,0,1,6.2198
201,5000,Serialized-memory dominated,conservative,conservative,0,4107,4124,0,0,3512,29.3104,0.6586,0,0,0,1.00414,6.4932
202,5000,Serialized-memory dominated,conservative,conservative,0,4123,4140,0,0,3510,29.2844,0.6562,0,0,0,1.00412,6.4872
203,5000,Serialized-memory dominated,conservative,conservative,0,3738,3704,0,0,2681,29.591,0.6076,0,0,0,0.990904,5.5798
204,5000,Serialized-memory dominated,conservative,conservative,0,4080,4080,0,0,2378,29.4366,0.6722,0,0,0,1,5.661
205,5000,Serialized-memory dominated,conservative,conservative,0,4111,4144,0,0,3305,29.357,0.6648,0,0,0,1.00803,6.3502
206,5000,Serialized-memory dominated,conservative,conservative,0,3641,3608,0,0,3674,29.441,0.5792,0,0,0,0.990937,6.1396
207,5000,Serialized-memory dominated,conservative,conservative,0,4111,4138,0,0,3457,29.0836,0.6718,0,0,0,1.00657,6.4424
208,5000,Serialized-memory dominated,conservative,conservative,0,4185,4158,0,0,3450,29.1448,0.6706,0,0,0,0.993548,6.4428
209,5000,Serialized-memory dominated,conservative,conservative,0,3672,3672,0,0,3282,29.3968,0.5984,0,0,0,1,5.949
210,5000,Serialized-memory dominated,conservative,conservative,0,4080,4084,0,0,2523,29.223,0.669,0,0,0,1.00098,5.7608
211,5000,Serialized-memory dominated,conservative,conservative,0,4150,4148,0,0,3258,29.3392,0.6704,0,0,0,0.999518,6.325
212,5000,Serialized-memory dominated,conservative,conservative,0,3638,3666,0,0,3586,29.5442,0.5882,0,0,0,1.0077,6.147
